"","X","week_start_date","total_cases","marginal_cases","cor_lengths","r_0_50","r_50_70","r_70_90","r_90_110","r_110_130","r_130_150","r_150_170","r_170_190","r_190_210","r_210_230","r_230_250","r_250_270","r_270_290","r_290_310","r_310_330","r_330_350","r_350_370","r_370_390","r_390_410","r_410_430","r_430_450","r_450_470","r_470_490","r_490_510","r_510_530","r_530_550","r_550_570","r_570_590","r_590_610","r_610_630","r_630_650","r_650_670","r_670_690","r_690_710","r_710_730","r_730_750","r_750_770","r_770_790","r_790_810","r_810_830","r_830_850","r_850_870","r_870_890","r_890_910","r_910_930","r_930_950","r_950_970","r_970_1000","next_week_marginal_cases","mhhinc_tier","wave","wave_1","wave_2","tier_1_1","tier_1_2","tier_1_3","tier_1_4","tier_2_2","tier_2_3","tier_2_4","tier_3_3","tier_3_4","tier_4_4","same_tier","tier_diff_1","tier_diff_2","tier_diff_3","tier_descr"
"1349",1820,"2022-01-01",352212734,12712997,280,0.600703448325178,0.408274890456318,0.354112674545684,0.303613085628243,0.248186989923893,0.186100137697626,0.206051602147372,0.217932169658894,0.14388082519382,0.112510864032257,0.0830395665711604,0.0702497078256293,0.0542963433318966,0.0597539060409068,0.0630925042460094,0.0633751187542735,0.0751144308187456,0.0571747952700591,0.0681332178250904,0.0271009976116611,0.0291067353301834,0.0419938903313819,0.0300556914060682,0.0612653011907462,0.0761363751625841,0.0814783354909869,0.0803891998830854,0.093420267781062,0.0554398624375676,0.0626763592103669,0.0524629605093691,0.00670774610689817,0.0566877381448876,0.0169538273131538,0.0366258577823737,-0.00677050426385764,0.0257744232129376,-0.00861018997248462,-0.0146729333180888,0.00235757668644124,0.0181101520736973,0.0194174460274351,-0.0150881077348012,-0.00211053843543171,0.00604404716963823,-0.046791490998133,-0.0118470421479313,0.00856674266594811,24646738,12,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,"differ by 1"
"1350",1821,"2022-01-08",376859472,24646738,300,0.632090151009729,0.489183943297393,0.421370306409589,0.371052153296906,0.357289218529195,0.329646657292583,0.270819930013703,0.268701057874931,0.144913836598459,0.155436136712027,0.0879570606418751,0.0761210600481417,0.0875709104640145,0.037952758131108,0.0523757262313863,0.013846102966431,0.0442882143335078,-0.0289706791540285,0.00186344354489057,-0.0503121493251047,-0.049889964973458,-0.0354065583653602,-0.0646284640034106,-0.0404115435180997,-0.0129307624064222,-0.0301401537741463,-0.0114771372868204,-0.00220316481280066,-0.0456961247572298,-0.0169669326028243,-0.0294839293373047,-0.0632023592401277,-0.0112640302854042,-0.0375499648420476,-0.00813439589517172,-0.0483196125037293,-0.0177579589472624,-0.0250164778375949,-0.0269703039282205,-0.0270369636927613,-0.0115912163992635,0.0144677245598599,0.014334633826728,0.00594084440625569,0.0471832887441364,0.0205613370680503,0.0380906343489482,0.0616096754539388,34084023,12,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,"differ by 1"
"1351",1822,"2022-01-15",410943495,34084023,280,0.546547478197623,0.538336502066455,0.404591837722674,0.406854622839787,0.385632545617761,0.347229943514024,0.274116331107806,0.256588708363855,0.164534323632296,0.162093252241359,0.115212321392789,0.089876533823766,0.0127580877009786,0.00769040013651176,-0.0227171878838125,-0.0553972250917005,-0.0657815274941374,-0.0902013919354862,-0.0681069150325879,-0.0888174341994889,-0.0841941176285781,-0.0765240915298682,-0.127174884394323,-0.0566034022076107,-0.0752186769188707,-0.0607485002031647,-0.0534344933937601,-0.0438619573204656,-0.0853558931952981,-0.046076962457466,-0.0596300430827604,-0.0711413712098389,-0.0367202358060211,-0.040332670203373,-0.00443677265799982,-0.0158038711656186,0.0184067316358833,0.0186803745521412,0.0178280530794814,0.0164352043289443,0.0068516285062103,0.0632248472545037,0.0602962207383739,0.0512615134671199,0.0769838652749952,0.0792001664980391,0.0951247022283414,0.0988926781358698,34489587,12,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,"differ by 1"
"1352",1823,"2022-01-22",445433082,34489587,200,0.255824508909245,0.4007699313617,0.168301434616233,0.210998504156567,0.295365762272306,0.146300065439863,0.15484623247145,0.135552510896456,0.0653787351437388,0.0445398249763353,0.102048805483515,0.0183996387487548,-0.0283343633991894,-0.0377147403930696,-0.0383780231880663,-0.0656218975550852,-0.0642655080882724,-0.0393946542363696,-0.0170388410433585,-0.0425958186101457,-0.0440898465340202,-0.05216030305187,-0.0203351646528192,-0.0110155111927022,0.00549776305494888,-0.0255390383068446,0.0117737962113007,-0.0119229503884848,-0.0296668776319879,0.000571192360465219,-0.0286303406134004,-0.0437646624405092,-0.0515841862261099,-0.0529690681252806,-0.00504217141292391,-0.0183651417867504,0.0135793641241179,0.0128930392792447,0.0434081305967289,0.0148677081551765,0.0196712909939723,0.0257793428418359,0.0152370003588921,0.0120845800708364,0.0513838961600422,0.0668013609100569,0.0673187525538413,0.0629705360205613,29295602,12,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,"differ by 1"
"1353",1824,"2022-01-29",474728684,29295602,220,0.588052608367238,0.418387475792959,0.295605800971644,0.283963445140161,0.214403307071881,0.172695980605679,0.210613982389561,0.199312676717128,0.129033493282985,0.044152208566948,0.0757454510538886,-0.0155204044240411,-0.0322179581488992,-0.0734115031947775,-0.0540970459138831,-0.0672963022342569,-0.0525501041473593,-0.0564790443649712,-0.0444172152490299,-0.0414436981831082,-0.038719582691436,-0.0147595443931227,-0.0444661781031256,-0.0322094137170273,-0.0255703178998223,-0.0428537967442306,-0.0424183150120105,-0.0489387180915772,-0.0437432407931312,-0.059408760059856,-0.0476269432978962,-0.0461274851099081,-0.0578446989668996,-0.0771855211006101,-0.0575626441414422,-0.0674595495172374,-0.0710456893336175,-0.0360601835164841,-0.0320505605569848,-0.0335816119692057,-0.0261958013288354,-0.00325329686516076,0.0059393907605222,0.0290678737700741,0.0417595008842486,0.0365368811063714,0.0253841741261594,0.0291421415720147,19313852,12,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,"differ by 1"
"1354",1825,"2022-02-05",494042536,19313852,260,0.643569731573084,0.519115381044516,0.391653759380061,0.402644373145591,0.380018138987676,0.297243331771005,0.317540203557124,0.204022447560735,0.212962390863858,0.131834886427022,0.121711640270347,0.0373993191254528,0.0450264011979165,-0.0202035842269607,-0.027382214982572,-0.055795049392361,-0.068029519853892,-0.0866272921526215,-0.0847624680651725,-0.0988704674647745,-0.0751915296335014,-0.0945092729810811,-0.0865385281488841,-0.0726228042763186,-0.0891856313489343,-0.0747322848298023,-0.0920919229394326,-0.062181788752096,-0.063759798708024,-0.0400281668086417,-0.0289680240336083,-0.0319032973526036,-0.0429011391179052,-0.0321964661248888,-0.0304737482961638,-0.0313352482357465,-0.0298028020015431,-0.0201151066647374,-0.0336124897875524,-0.0155722713915632,-0.00761912963259759,0.000210491720425685,-0.00593547716712325,0.000850504554195897,0.0199565117031608,-0.013780220410828,0.00501388360462047,-0.0208664691863001,10902350,12,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,"differ by 1"
"1355",1826,"2022-02-12",504944886,10902350,300,0.796910840460176,0.678562989038194,0.59839794287982,0.606513602831558,0.531315721871561,0.432814412388798,0.386388837170126,0.241705726829352,0.259883047029914,0.216498873145405,0.156490265760445,0.0739351064830404,0.0654399290777371,0.0142910640264236,-0.00853766357409746,-0.0513020269815168,-0.0741114182021907,-0.106667065744863,-0.102858232409169,-0.170089840955071,-0.141239675095742,-0.195103329010452,-0.189367638753352,-0.177274687493518,-0.18802154609374,-0.146881409375116,-0.154939378221713,-0.111591790010765,-0.100425685546273,-0.103442284140719,-0.0524265920453475,-0.0732110295988681,-0.0186547328844969,-0.0462021015666361,-0.0194864436234812,0.00436503956477914,0.00212794997662081,0.0126402527348666,-0.00187538670521572,0.00959003790176162,0.0213215681694324,0.0177028573105587,0.0210120762860327,0.0138647986010025,0.00319313090559187,-0.00336347500876545,0.0046520099062859,0.000938475640416791,6692909,12,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,"differ by 1"
"1356",1827,"2022-02-19",511637795,6692909,300,0.790446008381693,0.685223037421839,0.58545772037606,0.56699265204729,0.473265752832396,0.413213830901412,0.377402560400499,0.263998984202541,0.228057361530982,0.237188559199746,0.144850448741175,0.103907614398555,0.110977391666049,0.0482379342773806,0.0239195748702828,-0.0151954241275397,-0.0415585798708145,-0.0859078990569082,-0.0907683686894863,-0.133398770592394,-0.135461293717405,-0.160562717832235,-0.147802537095235,-0.165973909110374,-0.16444436140906,-0.146387563383819,-0.136988454395452,-0.110064456303377,-0.111218999727776,-0.105424838309234,-0.0495115074664838,-0.0526270214709619,-0.0254336657582205,-0.0412711677997737,-0.0517524854167522,-0.0355714414404559,-0.039176658810491,-0.0344006020206207,-0.0422537779577848,-0.0480557913310697,-0.0371893442296848,-0.0412330503799393,-0.0227588571003976,-0.0267776519155488,-0.0299826939229492,-0.0343334501969432,-0.0413916101867459,-0.0305127789165027,3922928,12,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,"differ by 1"
"1357",1828,"2022-02-26",515560723,3922928,320,0.698323351446534,0.568451887539005,0.55326550588596,0.505100011088375,0.423713675189012,0.403972402747196,0.375110214158134,0.330189230476296,0.256029788471517,0.260853654894113,0.181502605847349,0.140228953393023,0.125585747425688,0.0762310976426383,0.047787995949504,0.0134485869791967,-0.0178398596570321,-0.0564522090398189,-0.0573569421506163,-0.102495890580875,-0.116523662319686,-0.125872651916754,-0.114014691418217,-0.150010311199484,-0.13254043911993,-0.123167834728326,-0.109055259697827,-0.107311736411971,-0.112339800650587,-0.0943501058411017,-0.0499069143812294,-0.0387126383132137,-0.0499067267410194,-0.0477861732110865,-0.0895606232499136,-0.0862232858379834,-0.0671447374270167,-0.07567863637973,-0.0721722968036188,-0.0479123798634579,-0.0595035131774619,-0.053808535152887,-0.0350672336924783,-0.0459964036133221,-0.0413179161516225,-0.0386722728301895,-0.045297049321291,-0.0308517902754595,2819479,12,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,"differ by 1"
"1358",1829,"2022-03-05",518380202,2819479,300,0.575945579118733,0.350639310326725,0.362066161414424,0.306464017302091,0.290995884624652,0.201186624020592,0.265342610702761,0.178765376777806,0.170940427589966,0.132024775191002,0.0898969933306244,0.0892486047514407,0.0660906386664894,-0.0166847830013196,8.48219548957818e-06,-0.0403388633060339,-0.0624758545598766,-0.0823348978067138,-0.0803457645873158,-0.0883269772329737,-0.113714469815758,-0.088742979112612,-0.0926835792611249,-0.117433719654165,-0.110178086260556,-0.0987589719279908,-0.0993366517751383,-0.084230839448332,-0.0676563842094903,-0.0785675510242409,-0.0408156244459019,-0.0269641626576414,-0.0411185832576961,-0.0295848863608479,-0.0318303159019837,-0.0474207622881817,-0.00552317239567825,-0.0126711758449672,-0.0261309320633464,-0.00105665421272763,0.0147635985257713,-0.002904089469695,-0.00798900330361398,0.0186062455935219,-0.0216073222738929,0.00947519655364694,-0.0183797287122509,0.00934895795489567,1892138,12,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,"differ by 1"
"1359",1830,"2022-03-12",520272340,1892138,140,0.420353815543646,0.254943586214776,0.234451880095997,0.16660496788447,0.104918947355785,0.059857610429557,0.130934069827181,0.0739286497749856,0.0493642368919392,0.0412608578139516,0.046484314330628,0.0147992521455117,0.0155745095213443,-0.0537254447343248,-0.0432324574146036,-0.0795084189262396,-0.0610634814430422,-0.0699520977316961,-0.0569715348976762,-0.0510322744861509,-0.0457344120776455,-0.0230630961203183,-0.0199637077554857,-0.0388241693107629,-0.0647286012023281,-0.0315822230190216,-0.0713271202812389,-0.0528230745696374,-0.0104541765204601,-0.0363662115517194,-0.00937668793350921,-0.0147950460136733,-0.019085794493568,0.0096295521580677,0.00665269385568273,-0.0225246592187239,0.0314185427828312,0.00439053096607151,0.0208793986881543,0.017472512775561,-0.000364364896179929,0.0130167633286088,-0.00562116249841534,0.018384446020444,0.000750363827975148,0.0026473947682775,-0.0359447392500619,-0.00278239419221904,1534206,12,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,"differ by 1"
"1360",1831,"2022-03-19",521806546,1534206,120,0.33386197061552,0.22752227519292,0.155845372919471,0.106369646341834,0.00852864175455153,0.0278145668863145,0.105101382389713,0.0460591980041304,0.0735749624879409,0.0352285810056191,0.0577240318224232,0.0280777934881618,0.0436236064933909,-0.0279698562605799,-0.0379270142986613,-0.0336428405098703,-0.00171954084658487,-0.0190137697868476,0.00756014399110111,-0.0203437742096884,0.00414172967784609,0.0146140678876188,-0.0124572329650901,0.0385736714238393,-0.0270717635673534,-0.00821747197370378,-0.0305247826321735,-0.0476814678522415,0.00800591846702017,-0.0302958851531536,-0.0296963910942922,-0.0334331121323462,-0.0229241267160002,-0.00197687709552606,-0.0173940174784982,-0.0372747365446105,0.00864276070763708,0.0444214696307977,-0.00286354566107627,-0.0065545775861624,0.00132223629770132,-0.0173898467452837,-0.0173828042605328,-0.0179959053564411,-0.00331286335947525,-0.00223587766639021,-0.0238178951862252,-0.0259771643581089,1373370,12,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,"differ by 1"
"1361",1832,"2022-03-26",523179916,1373370,100,0.124825287145146,0.187827604081654,0.114911711663604,0.0407742786851266,0.0187068950011358,0.064400216929308,0.0673165988689909,0.0469013220680089,0.0573200997016704,0.0680352642125412,0.00945198421150822,0.0154817605947285,0.0192069973601723,0.050926914661389,0.00675765433152658,-0.0150636936292589,0.0373631871039933,0.0266488653688459,-0.00158680948986574,-0.0195926266026769,-0.0140025634177788,-0.00403823186962003,-0.00528176602991298,0.0450328991982958,-0.0137647750617505,-0.0167263392561818,-0.00289645991862384,-0.0315095782756816,-0.0899083930519629,-0.0464320082547388,0.00821285914123656,-0.0206346566619651,-0.0250578917071699,0.0072662128351005,-0.0224327751545095,-0.0542184072071022,0.00190394899491049,0.00468455844464385,-0.00672549274905049,-0.0122668646397534,0.00990079284936402,-0.00387551924330827,-0.00124655573856625,-0.0240534138265124,-0.000385478984231711,-0.0173067414404217,0.0192066141218005,0.00138648764164479,1319507,12,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,"differ by 1"
"1362",1833,"2022-04-02",524499423,1319507,100,0.382046145230703,0.150294167998579,0.184738349227533,-0.0123632086790637,-0.00344865319192269,0.00548207234538574,0.0109261327589374,-0.0214667818300858,-0.0173339003536786,-0.00469860863216357,-0.0116943286724734,-0.0512610898553563,-0.027988373505775,-0.0293453050250357,-0.0133899514258667,-0.0394980517659395,0.0211205003468086,-0.010879456360817,-0.0109420921803318,-0.0234954808762164,-0.0170482501112254,-0.00448439496069521,-0.0241580065146876,-0.013957660034206,-0.0485367722374511,-0.0392564978165311,-0.0318316588398638,-0.0172430897253147,-0.0174537665334689,-0.00295486505034304,0.00671228541533798,0.00483948089101912,0.00978198525997791,0.0219394385896415,-0.00170375890384685,0.0256615441329593,0.0308540545607914,0.0605823326766648,0.0254178511259025,0.00678949893035009,0.0189737624195421,0.0120474823810863,0.0110427434926467,0.0182903603831945,-0.0124978962488002,0.00338794315381521,-0.0112072959457422,-0.00124522260410155,1263988,12,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,"differ by 1"
"1363",1834,"2022-04-09",525763411,1263988,25,0.110691353002241,0.0643018881125028,0.035311248444059,0.0527941987603249,-0.00137568524830442,0.0131116135170694,0.0155774603408581,-0.0240153100354357,0.0347597177018625,0.0170030789212472,0.0416434329904919,0.00947335414115247,0.00786782403963626,0.00957669404899549,0.0184405565741745,0.0192226914724011,0.0318875922825227,-0.00415324140400794,0.00768124544581227,0.0327138680251239,-0.000105326023248763,-0.00465749248292505,0.00280370758154334,0.0379833078308047,-0.0176551761508867,-0.0020973812312765,-0.0373097146944957,-0.018733650423003,0.0247193505212214,-0.0297829964743519,-0.0209024237110305,0.0273799741663309,-0.0205532886140874,0.011154840357681,0.0116497634830505,0.00077620101655824,-0.00273310370445892,0.027495772408624,0.0138041104063409,-0.0016929038726932,0.00966244051841697,0.00127700457417885,0.00741823982375526,0.0322672798790892,-0.00154018001617925,-0.0133453626599445,-0.00492850729356179,0.00621372032113669,1496541,12,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,"differ by 1"
"1364",1835,"2022-04-16",527259952,1496541,100,0.281154985900085,0.219751085690547,0.131652244336827,0.0820783976387506,0.00117484386724666,-0.00350993167027622,0.0891999240647636,0.0582268183137802,0.0854556331215742,0.0407918795712115,0.0767003691109555,-0.00295284598802129,0.0276145750780442,0.0469986822098149,0.0200912774669991,0.019241795521035,0.0423576560709815,0.0399001590939666,0.0196952554085483,0.0328314121452246,-0.011010831587551,0.00550377596661656,0.0132965013838909,-0.0157132547707758,-0.00038330679991129,0.0424803827401249,-0.00192851265894686,0.0139497872574378,0.0318512838083343,0.014897911569777,0.0130972599522029,0.0464878927889519,0.0213542273680765,0.0368893307163855,0.00330148098407504,0.028461427559044,0.0050887513147956,-0.00233258902597558,0.00745709456522811,-0.0187342330881391,-0.000898785916670187,0.0117207699965075,-0.00832073337198092,0.00549410373803393,-0.000480035678715042,9.60671702039322e-05,-0.00984939041713611,-0.058727690411639,1725381,12,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,"differ by 1"
"1365",1836,"2022-04-23",528985333,1725381,160,0.125146811916115,0.150794143959225,0.117931474526001,0.0923598369767431,0.0876192923539421,0.117979145931682,0.0523484389896182,0.11367653951382,0.0693131066961507,0.0301954527987125,0.0792422848379375,0.0254924207594334,0.0346730195462548,0.0369272814395957,0.0495033047616562,0.0566547752737275,0.0541205568760492,0.103547081350454,0.0134309484764021,0.0375847473922753,0.0076948662073002,0.032800288764167,0.0125727640270643,0.017092843742883,0.00568326565933982,0.0347709093099522,0.000715419684448577,-0.00299548833727455,0.00967442008896307,0.00474192154950775,0.0161861846601434,0.00349854744248679,0.0183965105137531,0.027237081810955,-0.0066536923941793,0.038504277340352,0.0118526798338797,0.0271921301927487,-0.00717384247426561,0.0164591528969235,-0.00952875678357567,-0.0226811714673804,-0.0232595604012218,0.0290873917429257,-0.0135227765214578,-0.00700647739536739,-0.0237100485985059,-0.0198609304743438,2261168,12,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,"differ by 1"
"1366",1837,"2022-04-30",531246501,2261168,25,0.0827304908468286,0.18243864693383,0.123313797162828,0.160453591754871,0.0789104502616148,0.104472538391294,0.0556505971864964,0.149844157290139,0.0682666241047714,0.0416801194323551,0.0457071630075759,0.0414407247663828,0.0439103850165681,0.0313302521520985,0.0568498765953509,0.0487373627717551,0.0464046025940607,0.0769189999359166,0.00257511354071728,0.0219532505412997,0.00948944658224227,0.0246437964887031,0.0310290109520818,0.042878000511949,0.0278718096637835,0.0277574713716513,-0.00200888689135383,0.0054886860782053,0.00756755919474486,0.00451853284724521,0.0412798834455555,0.00171558230378638,0.0213656703073595,0.0467555494975217,-0.017776409854981,0.017119252170232,0.021763595307079,0.0164723226888198,0.0458174328202929,0.0104520176017771,0.00330208241566387,-0.0171522064979554,-0.0159069329256701,0.0207733707924412,-0.0126481422378088,-0.0086709895011336,-0.0191572619676028,-0.0186677634564008,2681151,12,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,"differ by 1"
