"","week_start_date","total_cases","marginal_cases","r_0_50","next_week_marginal_cases","block","wave","wave_1","wave_2","wave_3","region","mhhinc_tiers","tier_1_1","tier_1_2","tier_1_3","tier_1_4","tier_2_2","tier_2_3","tier_2_4","tier_3_3","tier_3_4","tier_4_4","same_tier","tier_diff_1","tier_diff_2","tier_diff_3","tier_descr","northeast","midwest","south"
"156","2023-03-18",645808710,1348346,0.164973462838457,-183783245,1,3,0,0,1,"Northeast","1_1",0,0,0,0,0,0,0,0,0,0,1,0,0,0,"are the same",1,0,0
"157","2023-03-25",462025465,-183783245,0.437747088370696,NA,1,3,0,0,1,"Northeast","1_1",0,0,0,0,0,0,0,0,0,0,1,0,0,0,"are the same",1,0,0
"158","2020-03-28",348623,0,NA,766762,2,1,1,0,0,"Northeast","1_2",0,0,0,0,0,0,0,0,0,0,0,1,0,0,"differ by 1",1,0,0
"159","2020-04-04",1115385,766762,NA,1179605,2,1,1,0,0,"Northeast","1_2",0,0,0,0,0,0,0,0,0,0,0,1,0,0,"differ by 1",1,0,0
"160","2020-04-11",2294990,1179605,NA,1143443,2,1,1,0,0,"Northeast","1_2",0,0,0,0,0,0,0,0,0,0,0,1,0,0,"differ by 1",1,0,0
"161","2020-04-18",3438433,1143443,NA,NA,2,1,1,0,0,"Northeast","1_2",0,0,0,0,0,0,0,0,0,0,0,1,0,0,"differ by 1",1,0,0
"162","2020-04-25",4575728,1137295,NA,NA,2,1,1,0,0,"Northeast","1_2",0,0,0,0,0,0,0,0,0,0,0,1,0,0,"differ by 1",1,0,0
"163","2020-05-02",5757858,1182130,NA,1125324,2,1,1,0,0,"Northeast","1_2",0,0,0,0,0,0,0,0,0,0,0,1,0,0,"differ by 1",1,0,0
"164","2020-05-09",6883182,1125324,NA,1001178,2,1,1,0,0,"Northeast","1_2",0,0,0,0,0,0,0,0,0,0,0,1,0,0,"differ by 1",1,0,0
"165","2020-05-16",7884360,1001178,NA,975887,2,1,1,0,0,"Northeast","1_2",0,0,0,0,0,0,0,0,0,0,0,1,0,0,"differ by 1",1,0,0
"166","2020-05-23",8860247,975887,NA,945101,2,1,1,0,0,"Northeast","1_2",0,0,0,0,0,0,0,0,0,0,0,1,0,0,"differ by 1",1,0,0
"167","2020-05-30",9805348,945101,NA,963160,2,1,1,0,0,"Northeast","1_2",0,0,0,0,0,0,0,0,0,0,0,1,0,0,"differ by 1",1,0,0
"168","2020-06-06",10768508,963160,NA,958084,2,1,1,0,0,"Northeast","1_2",0,0,0,0,0,0,0,0,0,0,0,1,0,0,"differ by 1",1,0,0
"169","2020-06-13",11726592,958084,NA,1057293,2,1,1,0,0,"Northeast","1_2",0,0,0,0,0,0,0,0,0,0,0,1,0,0,"differ by 1",1,0,0
"170","2020-06-20",12783885,1057293,NA,1462536,2,1,1,0,0,"Northeast","1_2",0,0,0,0,0,0,0,0,0,0,0,1,0,0,"differ by 1",1,0,0
"171","2020-06-27",14246421,1462536,NA,2034242,2,1,1,0,0,"Northeast","1_2",0,0,0,0,0,0,0,0,0,0,0,1,0,0,"differ by 1",1,0,0
"172","2020-07-04",16280663,2034242,NA,2460636,2,1,1,0,0,"Northeast","1_2",0,0,0,0,0,0,0,0,0,0,0,1,0,0,"differ by 1",1,0,0
"173","2020-07-11",18741299,2460636,NA,2923562,2,1,1,0,0,"Northeast","1_2",0,0,0,0,0,0,0,0,0,0,0,1,0,0,"differ by 1",1,0,0
"174","2020-07-18",21664861,2923562,NA,3052374,2,1,1,0,0,"Northeast","1_2",0,0,0,0,0,0,0,0,0,0,0,1,0,0,"differ by 1",1,0,0
"175","2020-07-25",24717235,3052374,NA,2947514,2,1,1,0,0,"Northeast","1_2",0,0,0,0,0,0,0,0,0,0,0,1,0,0,"differ by 1",1,0,0
"176","2020-08-01",27664749,2947514,NA,2607237,2,1,1,0,0,"Northeast","1_2",0,0,0,0,0,0,0,0,0,0,0,1,0,0,"differ by 1",1,0,0
"177","2020-08-08",30271986,2607237,NA,2397942,2,1,1,0,0,"Northeast","1_2",0,0,0,0,0,0,0,0,0,0,0,1,0,0,"differ by 1",1,0,0
"178","2020-08-15",32669928,2397942,NA,2124956,2,1,1,0,0,"Northeast","1_2",0,0,0,0,0,0,0,0,0,0,0,1,0,0,"differ by 1",1,0,0
"179","2020-08-22",34794884,2124956,NA,1880531,2,1,1,0,0,"Northeast","1_2",0,0,0,0,0,0,0,0,0,0,0,1,0,0,"differ by 1",1,0,0
"180","2020-08-29",36675415,1880531,NA,1823780,2,1,1,0,0,"Northeast","1_2",0,0,0,0,0,0,0,0,0,0,0,1,0,0,"differ by 1",1,0,0
"181","2020-09-05",38499195,1823780,NA,1644880,2,1,1,0,0,"Northeast","1_2",0,0,0,0,0,0,0,0,0,0,0,1,0,0,"differ by 1",1,0,0
"182","2020-09-12",40144075,1644880,NA,1693109,2,1,1,0,0,"Northeast","1_2",0,0,0,0,0,0,0,0,0,0,0,1,0,0,"differ by 1",1,0,0
"183","2020-09-19",41837184,1693109,NA,1880029,2,1,1,0,0,"Northeast","1_2",0,0,0,0,0,0,0,0,0,0,0,1,0,0,"differ by 1",1,0,0
"184","2020-09-26",43717213,1880029,NA,1864473,2,1,1,0,0,"Northeast","1_2",0,0,0,0,0,0,0,0,0,0,0,1,0,0,"differ by 1",1,0,0
"185","2020-10-03",45581686,1864473,NA,2064398,2,1,1,0,0,"Northeast","1_2",0,0,0,0,0,0,0,0,0,0,0,1,0,0,"differ by 1",1,0,0
"186","2020-10-10",47646084,2064398,NA,2301673,2,1,1,0,0,"Northeast","1_2",0,0,0,0,0,0,0,0,0,0,0,1,0,0,"differ by 1",1,0,0
"187","2020-10-17",49947757,2301673,NA,2646333,2,1,1,0,0,"Northeast","1_2",0,0,0,0,0,0,0,0,0,0,0,1,0,0,"differ by 1",1,0,0
"188","2020-10-24",52594090,2646333,NA,3240079,2,1,1,0,0,"Northeast","1_2",0,0,0,0,0,0,0,0,0,0,0,1,0,0,"differ by 1",1,0,0
"189","2020-10-31",55834169,3240079,NA,4047319,2,1,1,0,0,"Northeast","1_2",0,0,0,0,0,0,0,0,0,0,0,1,0,0,"differ by 1",1,0,0
"190","2020-11-07",59881488,4047319,NA,5607211,2,1,1,0,0,"Northeast","1_2",0,0,0,0,0,0,0,0,0,0,0,1,0,0,"differ by 1",1,0,0
"191","2020-11-14",65488699,5607211,NA,7069959,2,1,1,0,0,"Northeast","1_2",0,0,0,0,0,0,0,0,0,0,0,1,0,0,"differ by 1",1,0,0
"192","2020-11-21",72558658,7069959,NA,7464232,2,1,1,0,0,"Northeast","1_2",0,0,0,0,0,0,0,0,0,0,0,1,0,0,"differ by 1",1,0,0
"193","2020-11-28",80022890,7464232,NA,7594184,2,1,1,0,0,"Northeast","1_2",0,0,0,0,0,0,0,0,0,0,0,1,0,0,"differ by 1",1,0,0
"194","2020-12-05",87617074,7594184,NA,9250124,2,1,1,0,0,"Northeast","1_2",0,0,0,0,0,0,0,0,0,0,0,1,0,0,"differ by 1",1,0,0
"195","2020-12-12",96867198,9250124,NA,9727991,2,1,1,0,0,"Northeast","1_2",0,0,0,0,0,0,0,0,0,0,0,1,0,0,"differ by 1",1,0,0
"196","2020-12-19",106595189,9727991,NA,9208024,2,1,1,0,0,"Northeast","1_2",0,0,0,0,0,0,0,0,0,0,0,1,0,0,"differ by 1",1,0,0
"197","2020-12-26",115803213,9208024,NA,8425887,2,2,0,1,0,"Northeast","1_2",0,0,0,0,0,0,0,0,0,0,0,1,0,0,"differ by 1",1,0,0
"198","2021-01-02",124229100,8425887,NA,10461223,2,2,0,1,0,"Northeast","1_2",0,0,0,0,0,0,0,0,0,0,0,1,0,0,"differ by 1",1,0,0
"199","2021-01-09",134690323,10461223,NA,10843082,2,2,0,1,0,"Northeast","1_2",0,0,0,0,0,0,0,0,0,0,0,1,0,0,"differ by 1",1,0,0
"200","2021-01-16",145533405,10843082,NA,8737728,2,2,0,1,0,"Northeast","1_2",0,0,0,0,0,0,0,0,0,0,0,1,0,0,"differ by 1",1,0,0
"201","2021-01-23",154271133,8737728,NA,7194474,2,2,0,1,0,"Northeast","1_2",0,0,0,0,0,0,0,0,0,0,0,1,0,0,"differ by 1",1,0,0
"202","2021-01-30",161465607,7194474,NA,5961234,2,2,0,1,0,"Northeast","1_2",0,0,0,0,0,0,0,0,0,0,0,1,0,0,"differ by 1",1,0,0
"203","2021-02-06",167426841,5961234,NA,4593658,2,2,0,1,0,"Northeast","1_2",0,0,0,0,0,0,0,0,0,0,0,1,0,0,"differ by 1",1,0,0
"204","2021-02-13",172020499,4593658,NA,3397444,2,2,0,1,0,"Northeast","1_2",0,0,0,0,0,0,0,0,0,0,0,1,0,0,"differ by 1",1,0,0
"205","2021-02-20",175417943,3397444,NA,2932616,2,2,0,1,0,"Northeast","1_2",0,0,0,0,0,0,0,0,0,0,0,1,0,0,"differ by 1",1,0,0
"206","2021-02-27",178350559,2932616,NA,2753785,2,2,0,1,0,"Northeast","1_2",0,0,0,0,0,0,0,0,0,0,0,1,0,0,"differ by 1",1,0,0
"207","2021-03-06",181104344,2753785,NA,2553189,2,2,0,1,0,"Northeast","1_2",0,0,0,0,0,0,0,0,0,0,0,1,0,0,"differ by 1",1,0,0
"208","2021-03-13",183657533,2553189,NA,2366020,2,2,0,1,0,"Northeast","1_2",0,0,0,0,0,0,0,0,0,0,0,1,0,0,"differ by 1",1,0,0
"209","2021-03-20",186023553,2366020,NA,2444210,2,2,0,1,0,"Northeast","1_2",0,0,0,0,0,0,0,0,0,0,0,1,0,0,"differ by 1",1,0,0
"210","2021-03-27",188467763,2444210,NA,2741937,2,2,0,1,0,"Northeast","1_2",0,0,0,0,0,0,0,0,0,0,0,1,0,0,"differ by 1",1,0,0
"211","2021-04-03",191209700,2741937,NA,2849358,2,2,0,1,0,"Northeast","1_2",0,0,0,0,0,0,0,0,0,0,0,1,0,0,"differ by 1",1,0,0
"212","2021-04-10",194059058,2849358,NA,3047256,2,2,0,1,0,"Northeast","1_2",0,0,0,0,0,0,0,0,0,0,0,1,0,0,"differ by 1",1,0,0
"213","2021-04-17",197106314,3047256,NA,2796263,2,2,0,1,0,"Northeast","1_2",0,0,0,0,0,0,0,0,0,0,0,1,0,0,"differ by 1",1,0,0
"214","2021-04-24",199902577,2796263,NA,2329900,2,2,0,1,0,"Northeast","1_2",0,0,0,0,0,0,0,0,0,0,0,1,0,0,"differ by 1",1,0,0
"215","2021-05-01",202232477,2329900,NA,2058033,2,2,0,1,0,"Northeast","1_2",0,0,0,0,0,0,0,0,0,0,0,1,0,0,"differ by 1",1,0,0
"216","2021-05-08",204290510,2058033,NA,1645901,2,2,0,1,0,"Northeast","1_2",0,0,0,0,0,0,0,0,0,0,0,1,0,0,"differ by 1",1,0,0
"217","2021-05-15",205936411,1645901,NA,1322670,2,2,0,1,0,"Northeast","1_2",0,0,0,0,0,0,0,0,0,0,0,1,0,0,"differ by 1",1,0,0
"218","2021-05-22",207259081,1322670,NA,1042129,2,2,0,1,0,"Northeast","1_2",0,0,0,0,0,0,0,0,0,0,0,1,0,0,"differ by 1",1,0,0
"219","2021-05-29",208301210,1042129,NA,649705,2,2,0,1,0,"Northeast","1_2",0,0,0,0,0,0,0,0,0,0,0,1,0,0,"differ by 1",1,0,0
"220","2021-06-05",208950915,649705,NA,451664,2,2,0,1,0,"Northeast","1_2",0,0,0,0,0,0,0,0,0,0,0,1,0,0,"differ by 1",1,0,0
"221","2021-06-12",209402579,451664,NA,578405,2,2,0,1,0,"Northeast","1_2",0,0,0,0,0,0,0,0,0,0,0,1,0,0,"differ by 1",1,0,0
"222","2021-06-19",209980984,578405,NA,508193,2,2,0,1,0,"Northeast","1_2",0,0,0,0,0,0,0,0,0,0,0,1,0,0,"differ by 1",1,0,0
"223","2021-06-26",210489177,508193,NA,604303,2,2,0,1,0,"Northeast","1_2",0,0,0,0,0,0,0,0,0,0,0,1,0,0,"differ by 1",1,0,0
"224","2021-07-03",211093480,604303,NA,911459,2,2,0,1,0,"Northeast","1_2",0,0,0,0,0,0,0,0,0,0,0,1,0,0,"differ by 1",1,0,0
"225","2021-07-10",212004939,911459,NA,1379232,2,2,0,1,0,"Northeast","1_2",0,0,0,0,0,0,0,0,0,0,0,1,0,0,"differ by 1",1,0,0
"226","2021-07-17",213384171,1379232,NA,1843201,2,2,0,1,0,"Northeast","1_2",0,0,0,0,0,0,0,0,0,0,0,1,0,0,"differ by 1",1,0,0
"227","2021-07-24",215227372,1843201,NA,2909482,2,2,0,1,0,"Northeast","1_2",0,0,0,0,0,0,0,0,0,0,0,1,0,0,"differ by 1",1,0,0
"228","2021-07-31",218136854,2909482,NA,4213832,2,2,0,1,0,"Northeast","1_2",0,0,0,0,0,0,0,0,0,0,0,1,0,0,"differ by 1",1,0,0
"229","2021-08-07",222350686,4213832,NA,5398254,2,2,0,1,0,"Northeast","1_2",0,0,0,0,0,0,0,0,0,0,0,1,0,0,"differ by 1",1,0,0
"230","2021-08-14",227748940,5398254,NA,6182290,2,2,0,1,0,"Northeast","1_2",0,0,0,0,0,0,0,0,0,0,0,1,0,0,"differ by 1",1,0,0
"231","2021-08-21",233931230,6182290,NA,6751209,2,2,0,1,0,"Northeast","1_2",0,0,0,0,0,0,0,0,0,0,0,1,0,0,"differ by 1",1,0,0
"232","2021-08-28",240682439,6751209,NA,7166184,2,2,0,1,0,"Northeast","1_2",0,0,0,0,0,0,0,0,0,0,0,1,0,0,"differ by 1",1,0,0
"233","2021-09-04",247848623,7166184,NA,6665564,2,2,0,1,0,"Northeast","1_2",0,0,0,0,0,0,0,0,0,0,0,1,0,0,"differ by 1",1,0,0
"234","2021-09-11",254514187,6665564,NA,6779151,2,2,0,1,0,"Northeast","1_2",0,0,0,0,0,0,0,0,0,0,0,1,0,0,"differ by 1",1,0,0
"235","2021-09-18",261293338,6779151,NA,5865700,2,2,0,1,0,"Northeast","1_2",0,0,0,0,0,0,0,0,0,0,0,1,0,0,"differ by 1",1,0,0
"236","2021-09-25",267159038,5865700,NA,5048303,2,2,0,1,0,"Northeast","1_2",0,0,0,0,0,0,0,0,0,0,0,1,0,0,"differ by 1",1,0,0
"237","2021-10-02",272207341,5048303,NA,4485625,2,2,0,1,0,"Northeast","1_2",0,0,0,0,0,0,0,0,0,0,0,1,0,0,"differ by 1",1,0,0
"238","2021-10-09",276692966,4485625,NA,3912248,2,2,0,1,0,"Northeast","1_2",0,0,0,0,0,0,0,0,0,0,0,1,0,0,"differ by 1",1,0,0
"239","2021-10-16",280605214,3912248,NA,3424550,2,2,0,1,0,"Northeast","1_2",0,0,0,0,0,0,0,0,0,0,0,1,0,0,"differ by 1",1,0,0
"240","2021-10-23",284029764,3424550,NA,3179164,2,2,0,1,0,"Northeast","1_2",0,0,0,0,0,0,0,0,0,0,0,1,0,0,"differ by 1",1,0,0
"241","2021-10-30",287208928,3179164,NA,3247131,2,2,0,1,0,"Northeast","1_2",0,0,0,0,0,0,0,0,0,0,0,1,0,0,"differ by 1",1,0,0
"242","2021-11-06",290456059,3247131,NA,3401973,2,2,0,1,0,"Northeast","1_2",0,0,0,0,0,0,0,0,0,0,0,1,0,0,"differ by 1",1,0,0
"243","2021-11-13",293858032,3401973,NA,4009176,2,2,0,1,0,"Northeast","1_2",0,0,0,0,0,0,0,0,0,0,0,1,0,0,"differ by 1",1,0,0
"244","2021-11-20",297867208,4009176,NA,3868274,2,2,0,1,0,"Northeast","1_2",0,0,0,0,0,0,0,0,0,0,0,1,0,0,"differ by 1",1,0,0
"245","2021-11-27",301735482,3868274,NA,4112846,2,2,0,1,0,"Northeast","1_2",0,0,0,0,0,0,0,0,0,0,0,1,0,0,"differ by 1",1,0,0
"246","2021-12-04",305848328,4112846,NA,5228291,2,2,0,1,0,"Northeast","1_2",0,0,0,0,0,0,0,0,0,0,0,1,0,0,"differ by 1",1,0,0
"247","2021-12-11",311076619,5228291,NA,5272285,2,3,0,0,1,"Northeast","1_2",0,0,0,0,0,0,0,0,0,0,0,1,0,0,"differ by 1",1,0,0
"248","2021-12-18",316348904,5272285,NA,6685707,2,3,0,0,1,"Northeast","1_2",0,0,0,0,0,0,0,0,0,0,0,1,0,0,"differ by 1",1,0,0
"249","2021-12-25",323034611,6685707,NA,12423547,2,3,0,0,1,"Northeast","1_2",0,0,0,0,0,0,0,0,0,0,0,1,0,0,"differ by 1",1,0,0
"250","2022-01-01",335458158,12423547,NA,24043201,2,3,0,0,1,"Northeast","1_2",0,0,0,0,0,0,0,0,0,0,0,1,0,0,"differ by 1",1,0,0
"251","2022-01-08",359501359,24043201,NA,33085810,2,3,0,0,1,"Northeast","1_2",0,0,0,0,0,0,0,0,0,0,0,1,0,0,"differ by 1",1,0,0
"252","2022-01-15",392587169,33085810,NA,33191515,2,3,0,0,1,"Northeast","1_2",0,0,0,0,0,0,0,0,0,0,0,1,0,0,"differ by 1",1,0,0
"253","2022-01-22",425778684,33191515,NA,27954810,2,3,0,0,1,"Northeast","1_2",0,0,0,0,0,0,0,0,0,0,0,1,0,0,"differ by 1",1,0,0
"254","2022-01-29",453733494,27954810,NA,18319333,2,3,0,0,1,"Northeast","1_2",0,0,0,0,0,0,0,0,0,0,0,1,0,0,"differ by 1",1,0,0
"255","2022-02-05",472052827,18319333,NA,10296747,2,3,0,0,1,"Northeast","1_2",0,0,0,0,0,0,0,0,0,0,0,1,0,0,"differ by 1",1,0,0
"256","2022-02-12",482349574,10296747,NA,6300448,2,3,0,0,1,"Northeast","1_2",0,0,0,0,0,0,0,0,0,0,0,1,0,0,"differ by 1",1,0,0
"257","2022-02-19",488650022,6300448,NA,3691696,2,3,0,0,1,"Northeast","1_2",0,0,0,0,0,0,0,0,0,0,0,1,0,0,"differ by 1",1,0,0
"258","2022-02-26",492341718,3691696,NA,2651556,2,3,0,0,1,"Northeast","1_2",0,0,0,0,0,0,0,0,0,0,0,1,0,0,"differ by 1",1,0,0
"259","2022-03-05",494993274,2651556,NA,1785535,2,3,0,0,1,"Northeast","1_2",0,0,0,0,0,0,0,0,0,0,0,1,0,0,"differ by 1",1,0,0
"260","2022-03-12",496778809,1785535,NA,1457113,2,3,0,0,1,"Northeast","1_2",0,0,0,0,0,0,0,0,0,0,0,1,0,0,"differ by 1",1,0,0
"261","2022-03-19",498235922,1457113,NA,1317089,2,3,0,0,1,"Northeast","1_2",0,0,0,0,0,0,0,0,0,0,0,1,0,0,"differ by 1",1,0,0
"262","2022-03-26",499553011,1317089,NA,1273887,2,3,0,0,1,"Northeast","1_2",0,0,0,0,0,0,0,0,0,0,0,1,0,0,"differ by 1",1,0,0
"263","2022-04-02",500826898,1273887,NA,1231585,2,3,0,0,1,"Northeast","1_2",0,0,0,0,0,0,0,0,0,0,0,1,0,0,"differ by 1",1,0,0
"264","2022-04-09",502058483,1231585,NA,1465526,2,3,0,0,1,"Northeast","1_2",0,0,0,0,0,0,0,0,0,0,0,1,0,0,"differ by 1",1,0,0
"265","2022-04-16",503524009,1465526,NA,1690290,2,3,0,0,1,"Northeast","1_2",0,0,0,0,0,0,0,0,0,0,0,1,0,0,"differ by 1",1,0,0
"266","2022-04-23",505214299,1690290,NA,2214467,2,3,0,0,1,"Northeast","1_2",0,0,0,0,0,0,0,0,0,0,0,1,0,0,"differ by 1",1,0,0
"267","2022-04-30",507428766,2214467,NA,2631137,2,3,0,0,1,"Northeast","1_2",0,0,0,0,0,0,0,0,0,0,0,1,0,0,"differ by 1",1,0,0
"268","2022-05-07",510059903,2631137,NA,3447433,2,3,0,0,1,"Northeast","1_2",0,0,0,0,0,0,0,0,0,0,0,1,0,0,"differ by 1",1,0,0
"269","2022-05-14",513507336,3447433,NA,4089536,2,3,0,0,1,"Northeast","1_2",0,0,0,0,0,0,0,0,0,0,0,1,0,0,"differ by 1",1,0,0
"270","2022-05-21",517596872,4089536,NA,4731122,2,3,0,0,1,"Northeast","1_2",0,0,0,0,0,0,0,0,0,0,0,1,0,0,"differ by 1",1,0,0
"271","2022-05-28",522327994,4731122,NA,4182961,2,3,0,0,1,"Northeast","1_2",0,0,0,0,0,0,0,0,0,0,0,1,0,0,"differ by 1",1,0,0
"272","2022-06-04",526510955,4182961,NA,5056900,2,3,0,0,1,"Northeast","1_2",0,0,0,0,0,0,0,0,0,0,0,1,0,0,"differ by 1",1,0,0
"273","2022-06-11",531567855,5056900,NA,4387236,2,3,0,0,1,"Northeast","1_2",0,0,0,0,0,0,0,0,0,0,0,1,0,0,"differ by 1",1,0,0
"274","2022-06-18",535955091,4387236,NA,4585663,2,3,0,0,1,"Northeast","1_2",0,0,0,0,0,0,0,0,0,0,0,1,0,0,"differ by 1",1,0,0
"275","2022-06-25",540540754,4585663,NA,4642888,2,3,0,0,1,"Northeast","1_2",0,0,0,0,0,0,0,0,0,0,0,1,0,0,"differ by 1",1,0,0
"276","2022-07-02",545183642,4642888,NA,4852652,2,3,0,0,1,"Northeast","1_2",0,0,0,0,0,0,0,0,0,0,0,1,0,0,"differ by 1",1,0,0
"277","2022-07-09",550036294,4852652,NA,5277292,2,3,0,0,1,"Northeast","1_2",0,0,0,0,0,0,0,0,0,0,0,1,0,0,"differ by 1",1,0,0
"278","2022-07-16",555313586,5277292,NA,5743210,2,3,0,0,1,"Northeast","1_2",0,0,0,0,0,0,0,0,0,0,0,1,0,0,"differ by 1",1,0,0
"279","2022-07-23",561056796,5743210,NA,5390430,2,3,0,0,1,"Northeast","1_2",0,0,0,0,0,0,0,0,0,0,0,1,0,0,"differ by 1",1,0,0
"280","2022-07-30",566447226,5390430,NA,5439531,2,3,0,0,1,"Northeast","1_2",0,0,0,0,0,0,0,0,0,0,0,1,0,0,"differ by 1",1,0,0
"281","2022-08-06",571886757,5439531,NA,4520006,2,3,0,0,1,"Northeast","1_2",0,0,0,0,0,0,0,0,0,0,0,1,0,0,"differ by 1",1,0,0
"282","2022-08-13",576406763,4520006,NA,4523674,2,3,0,0,1,"Northeast","1_2",0,0,0,0,0,0,0,0,0,0,0,1,0,0,"differ by 1",1,0,0
"283","2022-08-20",580930437,4523674,NA,3812673,2,3,0,0,1,"Northeast","1_2",0,0,0,0,0,0,0,0,0,0,0,1,0,0,"differ by 1",1,0,0
"284","2022-08-27",584743110,3812673,NA,3929879,2,3,0,0,1,"Northeast","1_2",0,0,0,0,0,0,0,0,0,0,0,1,0,0,"differ by 1",1,0,0
"285","2022-09-03",588672989,3929879,NA,3038885,2,3,0,0,1,"Northeast","1_2",0,0,0,0,0,0,0,0,0,0,0,1,0,0,"differ by 1",1,0,0
"286","2022-09-10",591711874,3038885,NA,2946311,2,3,0,0,1,"Northeast","1_2",0,0,0,0,0,0,0,0,0,0,0,1,0,0,"differ by 1",1,0,0
"287","2022-09-17",594658185,2946311,NA,2408585,2,3,0,0,1,"Northeast","1_2",0,0,0,0,0,0,0,0,0,0,0,1,0,0,"differ by 1",1,0,0
"288","2022-09-24",597066770,2408585,NA,2279741,2,3,0,0,1,"Northeast","1_2",0,0,0,0,0,0,0,0,0,0,0,1,0,0,"differ by 1",1,0,0
"289","2022-10-01",599346511,2279741,NA,1814848,2,3,0,0,1,"Northeast","1_2",0,0,0,0,0,0,0,0,0,0,0,1,0,0,"differ by 1",1,0,0
"290","2022-10-08",601161359,1814848,NA,1559944,2,3,0,0,1,"Northeast","1_2",0,0,0,0,0,0,0,0,0,0,0,1,0,0,"differ by 1",1,0,0
"291","2022-10-15",602721303,1559944,NA,1512734,2,3,0,0,1,"Northeast","1_2",0,0,0,0,0,0,0,0,0,0,0,1,0,0,"differ by 1",1,0,0
"292","2022-10-22",604234037,1512734,NA,1610678,2,3,0,0,1,"Northeast","1_2",0,0,0,0,0,0,0,0,0,0,0,1,0,0,"differ by 1",1,0,0
"293","2022-10-29",605844715,1610678,NA,1611171,2,3,0,0,1,"Northeast","1_2",0,0,0,0,0,0,0,0,0,0,0,1,0,0,"differ by 1",1,0,0
"294","2022-11-05",607455886,1611171,NA,1656736,2,3,0,0,1,"Northeast","1_2",0,0,0,0,0,0,0,0,0,0,0,1,0,0,"differ by 1",1,0,0
"295","2022-11-12",609112622,1656736,NA,1641014,2,3,0,0,1,"Northeast","1_2",0,0,0,0,0,0,0,0,0,0,0,1,0,0,"differ by 1",1,0,0
"296","2022-11-19",610753636,1641014,NA,1725393,2,3,0,0,1,"Northeast","1_2",0,0,0,0,0,0,0,0,0,0,0,1,0,0,"differ by 1",1,0,0
"297","2022-11-26",612479029,1725393,NA,1912012,2,3,0,0,1,"Northeast","1_2",0,0,0,0,0,0,0,0,0,0,0,1,0,0,"differ by 1",1,0,0
"298","2022-12-03",614391041,1912012,NA,2572142,2,3,0,0,1,"Northeast","1_2",0,0,0,0,0,0,0,0,0,0,0,1,0,0,"differ by 1",1,0,0
"299","2022-12-10",616963183,2572142,NA,2742230,2,3,0,0,1,"Northeast","1_2",0,0,0,0,0,0,0,0,0,0,0,1,0,0,"differ by 1",1,0,0
"300","2022-12-17",619705413,2742230,NA,2975762,2,3,0,0,1,"Northeast","1_2",0,0,0,0,0,0,0,0,0,0,0,1,0,0,"differ by 1",1,0,0
"301","2022-12-24",622681175,2975762,NA,2444783,2,3,0,0,1,"Northeast","1_2",0,0,0,0,0,0,0,0,0,0,0,1,0,0,"differ by 1",1,0,0
"302","2022-12-31",625125958,2444783,NA,2467724,2,3,0,0,1,"Northeast","1_2",0,0,0,0,0,0,0,0,0,0,0,1,0,0,"differ by 1",1,0,0
"303","2023-01-07",627593682,2467724,NA,2933429,2,3,0,0,1,"Northeast","1_2",0,0,0,0,0,0,0,0,0,0,0,1,0,0,"differ by 1",1,0,0
"304","2023-01-14",630527111,2933429,NA,2124150,2,3,0,0,1,"Northeast","1_2",0,0,0,0,0,0,0,0,0,0,0,1,0,0,"differ by 1",1,0,0
"305","2023-01-21",632651261,2124150,NA,1979237,2,3,0,0,1,"Northeast","1_2",0,0,0,0,0,0,0,0,0,0,0,1,0,0,"differ by 1",1,0,0
"306","2023-01-28",634630498,1979237,NA,1693496,2,3,0,0,1,"Northeast","1_2",0,0,0,0,0,0,0,0,0,0,0,1,0,0,"differ by 1",1,0,0
"307","2023-02-04",636323994,1693496,NA,1796888,2,3,0,0,1,"Northeast","1_2",0,0,0,0,0,0,0,0,0,0,0,1,0,0,"differ by 1",1,0,0
"308","2023-02-11",638120882,1796888,NA,1604910,2,3,0,0,1,"Northeast","1_2",0,0,0,0,0,0,0,0,0,0,0,1,0,0,"differ by 1",1,0,0
"309","2023-02-18",639725792,1604910,NA,1667744,2,3,0,0,1,"Northeast","1_2",0,0,0,0,0,0,0,0,0,0,0,1,0,0,"differ by 1",1,0,0
"310","2023-02-25",641393536,1667744,NA,1584138,2,3,0,0,1,"Northeast","1_2",0,0,0,0,0,0,0,0,0,0,0,1,0,0,"differ by 1",1,0,0
"311","2023-03-04",642977674,1584138,NA,1482690,2,3,0,0,1,"Northeast","1_2",0,0,0,0,0,0,0,0,0,0,0,1,0,0,"differ by 1",1,0,0
"312","2023-03-11",644460364,1482690,NA,1348346,2,3,0,0,1,"Northeast","1_2",0,0,0,0,0,0,0,0,0,0,0,1,0,0,"differ by 1",1,0,0
"313","2023-03-18",645808710,1348346,NA,-183783245,2,3,0,0,1,"Northeast","1_2",0,0,0,0,0,0,0,0,0,0,0,1,0,0,"differ by 1",1,0,0
"314","2023-03-25",462025465,-183783245,NA,NA,2,3,0,0,1,"Northeast","1_2",0,0,0,0,0,0,0,0,0,0,0,1,0,0,"differ by 1",1,0,0
"315","2020-03-28",348623,0,NA,766762,3,1,1,0,0,"Northeast","1_3",0,0,0,0,0,0,0,0,0,0,0,0,1,0,"differ by 2",1,0,0
